Player ID 	lname fname
soria001	Soriano Alfonso
sorir001	Soriano Rafael
sorrb101	Sorrell Billy
sorrv101	Sorrell Vic
sorrc101	Sorrells Chick
sorrp001	Sorrento Paul
sosae101	Sosa Elias
sosah001	Sosa Henry
sosaj002	Sosa Jorge
sosaj101	Sosa Jose
sosaj001	Sosa Juan
sosas001	Sosa Sammy
sothd101	Sothern Denny
sotha101	Sothoron Allen
sotog001	Soto Geovany
sotog002	Soto Giovanni
sotom001	Soto Mario
soton001	Soto Neftali
soucb101	Souchock Bud
soutc101	Southwick Clyde
soutb102	Southworth Bill
soutb101	Southworth Billy
souzm101	Souza Mark
souzs001	Souza Steven
sowdb101	Sowders Bill
sowdj101	Sowders John
sowdl101	Sowders Len
sowej001	Sowers Jeremy
spadb101	Spade Bob
spagd901	Spagnardi Darren
spahw101	Spahn Warren
spala101	Spalding Al
spald101	Spalding Dick
spand001	Span Denard
spanj901	Spange John
spanc001	Spangenberg Cory
spana101	Spangler Al
spanb101	Spanswick Bill
sparj001	Sparks Jeff
sparj801	Sparks Joe
spars001	Sparks Steve
spars002	Sparks Steve
spart101	Sparks Tully
sparj101	Sparma Joe
speab101	Speake Bob
speat101	Speaker Tris
spean001	Spears Nate
specc001	Speck Cliff
speeb101	Speece By
speeh101	Speed Horace
speef101	Speer Floyd
speek101	Speer Kid
speht001	Spehr Tim
speic001	Speier Chris
speij001	Speier Justin
speir001	Speier Ryan
speil001	Speigner Levale
spenb102	Spence Bob
spenh801	Spence Harry
spenj001	Spence Josh
spens101	Spence Stan
spenu101	Spencer 
spenb101	Spencer Ben
spenc101	Spencer Chet
spend101	Spencer Daryl
speng102	Spencer George
speng101	Spencer Glenn
spenh101	Spencer Hack
spenj101	Spencer Jim
spenr101	Spencer Roy
spens003	Spencer Sean
spens001	Spencer Shane
spens002	Spencer Stan
spent102	Spencer Tom
spent101	Spencer Tubby
spenv101	Spencer Vern
spenf901	Spenn Fred
sperp101	Speraw Paul
spere101	Sperber Ed
sperr101	Sperring Rob
spers101	Sperry Stan
spicb101	Spicer Bob
spiep901	Spieler Pat
spieb001	Spiers Bill
spieh101	Spies Harry
spiee101	Spiezio Ed
spies001	Spiezio Scott
spikc101	Spikes Charlie
spilr001	Spilborghs Ryan
spild001	Spillner Dan
spilh001	Spilman Harry
spinh101	Spindel Hal
spinm901	Spinelli Mike
spins101	Spinks Scipio
spivj001	Spivey Junior
splip001	Splittorff Paul
spoga101	Spognardi Andy
spoha101	Spohrer Al
spolp001	Spoljaric Paul
sponc101	Spongberg Karl
spook101	Spooner Karl
spoot001	Spooneybarger Tim
spotj101	Spotts Jim
spraj001	Spradlin Jerry
sprah102	Spragins Homer
sprac101	Sprague Charlie
sprae101	Sprague Ed
sprae001	Sprague Ed
sprah101	Spratt Harry
sprig101	Spriggs George
sprib901	Sprincz Bill
sprij102	Spring Jack
sprib101	Springer Brad
sprid001	Springer Dennis
sprie101	Springer Ed
sprig001	Springer George
sprir001	Springer Russ
spris001	Springer Steve
sprim901	Springstead Marty
sprij101	Sprinz Joe
sproc101	Sproull Charlie
sprob102	Sprout Bob
sprob101	Sprowl Bobby
spruz001	Spruill Zeke
spurf101	Spurgeon Freddy
spurj001	Spurgeon Jay
spurc001	Spurling Chris
spure101	Spurney Ed
squim001	Squires Mike
stcle101	St. Claire Ebba
stclr001	St. Claire Randy
stpim001	St. Pierre Max
stvrj101	St. Vrain Jim
stapj101	Stabell Joe
stabg101	Stablein George
stace101	Stack Eddie
staem101	Staehle Marv
stafb102	Stafford 
stafb101	Stafford Bill
stafg101	Stafford General
stafh101	Stafford Heinie
stafj901	Stafford Jack
stafj101	Stafford John
stagb901	Stage Billy
stags101	Staggs Steve
stahc101	Stahl Chick
stahg901	Stahl George
stahj101	Stahl Jake
stahl101	Stahl Larry
stahs001	Stahoviak Scott
stair101	Staiger Roy
stait101	Stainback Tuck
staim001	Stairs Matt
stalg104	Staley Gale
stalg103	Staley Gerry
stalh101	Staley Harry
stalt101	Stallard Tracy
stalv101	Stallcup Virgil
stalg102	Staller George
stalg101	Stallings George
stamc901	Stambaugh Calvin
stamc001	Stammen Craig
stano101	Stanage Oscar
stanc101	Stanceu Charley
stanj106	Standaert Jerry
stanj001	Standridge Jason
stanp101	Standridge Pete
stana101	Stanek Al
stank101	Stanfield Kevin
stanj002	Stanford Jason
stand001	Stange Daniel
stanl101	Stange Lee
stand101	Stanhouse Don
stanp001	Stanicek Pete
stans001	Stanicek Steve
stanr001	Stanifer Rob
stanj105	Stanka Joe
stant102	Stankard Tom
stana001	Stankiewicz Andy
stane101	Stanky Eddie
stanb001	Stanley Bob
stanb102	Stanley Buck
stanc002	Stanley Cody
stanf101	Stanley Fred
stanj101	Stanley Jim
stanj104	Stanley Joe
stanj103	Stanley Joe
stanm101	Stanley Mickey
stanm002	Stanley Mike
stanc001	Stansberry Craig
stanj102	Stansbury Jack
stanj901	Stansell Jack
stanb101	Stanton Buck
stanm004	Stanton Giancarlo
stanl102	Stanton Leroy
stanm001	Stanton Mike
stanm003	Stanton Mike
stant101	Stanton Tom
stanu901	Stanwood H.D.
stapd001	Stapleton Dave
stapd002	Stapleton Dave
starw101	Stargell Willie
stard001	Stark Denny
stard101	Stark Dolly
stard901	Stark Dolly
starm001	Stark Matt
starc103	Starkel Con
starg101	Starnagle George
starc101	Starr Charlie
starc102	Starr Chick
stard102	Starr Dick
starr101	Starr Ray
starh101	Starrette Herm
starj101	Start Joe
stasm001	Stassi Max
statd001	Staton Dave
statj102	Staton Joe
statj101	Statz Jigger
staur001	Staub Rusty
staue101	Stauffer Ed
staut001	Stauffer Tim
stavn001	Stavinoha Nick
steab101	Stearns Bill
stead101	Stearns Dan
steaj001	Stearns John
stecc101	Stecher William
stecg001	Stechschulte Gene
stedj101	Stedronsky John
steeb102	Steele Bill
steeb103	Steele Bob
steee101	Steele Elmer
steef101	Steelman Farmer
steej001	Steels Jim
steeb101	Steen Bill
steem102	Steengrafe Milt
steek001	Steenstra Kennie
steeg101	Steere Gene
steem101	Steevens Morrie
stefj001	Stefero John
stegd001	Stegman Dave
steib001	Stein Bill
steib002	Stein Blake
steie101	Stein Ed
stanh101	Stein Henry
steii101	Stein Irv
steij101	Stein Justin
steir101	Stein Randy
stinh101	Stein William
steit001	Steinbach Terry
steih102	Steinbacher Hank
sterp901	Steinberg Paul
steig101	Steinbrenner Gene
steib102	Steinecke Bill
steir103	Steineder Ray
steib101	Steiner Ben
steim901	Steiner Mel
steir102	Steiner Red
steih101	Steinfeldt Harry
steir001	Steirer Rick
stelb102	Stellbauer Bill
stelb101	Stellberger Bill
steld901	Stello Dick
stelr101	Stelmaszek Rick
stemf101	Stem Fred
stemj101	Stember Jeff
stems001	Stemle Steve
stemb101	Stemmyer Bill
stenc101	Stengel Casey
stend101	Stenhouse Dave
stenm001	Stenhouse Mike
stenr101	Stennett Rennie
stend001	Stenson Dernell
stenj101	Stenzel Jake
stepb104	Stephen Buzz
stepb101	Stephens Ben
stepb103	Stephens Bryan
stepc101	Stephens Clarence
stepg101	Stephens Gene
stepj104	Stephens Jim
stepj001	Stephens John
stepr001	Stephens Ray
stepv101	Stephens Vern
stepb102	Stephenson Bob
stepd101	Stephenson Dummy
stepe101	Stephenson Earl
stepg001	Stephenson Garrett
stepj103	Stephenson Jerry
stepj101	Stephenson Joe
stepj102	Stephenson John
stepp001	Stephenson Phil
stepr101	Stephenson Riggs
stepw101	Stephenson Walter
sterj101	Sterling 
sterr101	Sterling Randy
stera001	Stern Adam
sterd101	Sterrett Dutch
stetm001	Stetter Mitch
stevb101	Stevens Bobby
stevc101	Stevens Chuck
stevd001	Stevens Dave
steve101	Stevens Ed
stevj001	Stevens Jeff
stevj101	Stevens Jim
stevj901	Stevens Johnny
stevl001	Stevens Lee
stevr101	Stevens R C
stevr102	Stevens Robert
stevt001	Steverson Todd
stewa101	Stewart Ace
stewa001	Stewart Andy
stewb901	Stewart Bill
stewb102	Stewart Bill
stewb902	Stewart Bob
stewb101	Stewart Bud
stewb103	Stewart Bunky
stewc001	Stewart Chris
stewd001	Stewart Dave
stewe901	Stewart Ernie
stewf101	Stewart Frank
stewg101	Stewart Glen
stewi001	Stewart Ian
stewj102	Stewart Jimmy
stewj101	Stewart Joe
stewj901	Stewart John
stewj001	Stewart Josh
stewl101	Stewart Lefty
stewm101	Stewart Mack
stewm102	Stewart Mark
stewn101	Stewart Neb
stews001	Stewart Sammy
stews003	Stewart Scott
stews002	Stewart Shannon
stews101	Stewart Stuffy
stewt101	Stewart Tuffy
stewz001	Stewart Zach
stidp001	Stidham Phil
stied001	Stieb Dave
stief101	Stiely Fred
stigd101	Stigman Dick
stilr103	Stiles Rollie
stilr102	Stillman Royle
stilk001	Stillwell Kurt
stilr101	Stillwell Ron
stimc101	Stimac Craig
stima101	Stimmel Archie
stimc102	Stimson Carl
stinl101	Stine Lee
stink001	Stinnett Kelly
stinb101	Stinson Bob
stinj001	Stinson Josh
stirg101	Stires Gat
stirs101	Stirnweiss Snuffy
stitm001	Stites Matt
stivj101	Stivetts Jack
stobc101	Stobbs Chuck
stocm101	Stock Milt
stocw101	Stock Wes
stock001	Stocker Kevin
stocm001	Stocker Mel
stocp001	Stockman Phil
stoco101	Stocksdale Otis
stocl101	Stockwell Len
stodu101	Stoddard 
stodb001	Stoddard Bob
stodt001	Stoddard Tim
stoka102	Stokes Al
stoka101	Stokes Art
stokb001	Stokes Brian
stona101	Stone Arnie
stond102	Stone Dean
stond103	Stone Dick
stond101	Stone Dwight
stong103	Stone Gene
stong101	Stone George
stong102	Stone George
stonj001	Stone Jeff
stonj102	Stone John
stonr001	Stone Ricky
stonr101	Stone Rocky
stonr102	Stone Ron
stons101	Stone Steve
stont101	Stone Tige
stonj101	Stoneham John
stonb101	Stoneman Bill
stonl101	Stoner Lil
stont001	Stoner Tobi
stooj001	Stoops Jim
stopj901	Stophlet Joseph
stord001	Storen Drew
storm001	Storey Mickey
storh101	Storie Howie
stora101	Storke Alan
storl101	Storti Lin
stotm101	Stottlemyre Mel
stotm001	Stottlemyre Mel
stott001	Stottlemyre Todd
stout101	Stouch Tom
stoua101	Stout Allyn
stovd001	Stovall DaRond
stovg101	Stovall George
stovj101	Stovall Jesse
stovh101	Stovey Harry
stovr101	Stoviak Ray
stowh101	Stowe Hal
stowc001	Stowers Chris
stram101	Strahler Mike
strad101	Strahs Dick
strad003	Straily Dan
straj101	Strain Joe
stral001	Straker Les
strab101	Strampe Bob
strap101	Strand Paul
stral101	Strands Larry
stras102	Strang Sammy
straa102	Strange Alan
strad002	Strange Doug
strap001	Strange Pat
stras001	Strasburg Stephen
straa101	Stratton Asa
strae101	Stratton Ed
stram102	Stratton Monty
stras101	Stratton Scott
straj102	Straub Joe
strar001	Strausborger Ryan
straj103	Strauss Joe
strad001	Strawberry Darryl
streg101	Street Gabby
streh001	Street Huston
streo101	Streit Oscar
stree101	Strelecki Ed
strep101	Stremmel Phil
strew101	Streuli Walt
strem901	Strey Murray
strij105	Strick Charles
stric101	Stricker Cub
strib101	Strickland Bill
strig102	Strickland George
strih001	Strickland Hunter
strij104	Strickland Jim
stris001	Strickland Scott
strie101	Stricklett Elmer
strig101	Strief George
strij103	Strike John
strij102	Striker Jake
strin101	Strincevich Nick
stril101	Stringer Lou
strij101	Stripp Joe
strim001	Strittmatter Mark
stroa101	Strobel Allie
strol801	Strode Lester
stroj102	Strohmayer John
strob101	Strom Brent
strom001	Stroman Marcus
strof101	Stromme Floyd
stroj101	Stroner Jim
stroj002	Strong Jamal
stroj001	Strong Joe
strop001	Strop Pedro
stroe101	Stroud Ed
stros102	Stroud Sailor
stros101	Stroughter Steve
strua101	Strueve Al
strua102	Strunk Amos
strus101	Struss Steamboat
stryd101	Stryker Dutch
stuab101	Stuart Bill
stuad101	Stuart Dick
stuaj101	Stuart Johnny
stual101	Stuart Luke
stuam101	Stuart Marlin
stubd001	Stubbs Drew
stubf001	Stubbs Franklin
stubm101	Stubing Moose
studs101	Studley Sy
stueg101	Stueland George
stufp101	Stuffel Paul
stule001	Stull Everett
stule002	Stults Eric
stulg101	Stultz George
stumj101	Stump Jim
stumb101	Stumpf Bill
stumg101	Stumpf George
stupj001	Stuper John
sturt101	Sturdivant Tom
sturg101	Sturdy Guy
sturb101	Sturgeon Bobby
sturd101	Sturgis Dean
sturj101	Sturm Johnny
sturt001	Sturtze Tanyon
stutm001	Stutes Michael
stutg101	Stutz George
styll101	Styles Lena
stync001	Stynes Chris
stynn101	Stynes Neil
suare001	Suarez Eugenio
suark101	Suarez Ken
suarl101	Suarez Luis
suchd101	Such Dick
suchc101	Suche Charley
suchj101	Suchecki Jim
suckt101	Suck Tony
sucrj001	Sucre Jesus
sudab101	Sudakis Bill
sudep101	Suder Pete
sudhw101	Sudhoff Willie
sudoe901	Sudol Ed
suerw001	Suero William
sugdj101	Sugden Joe
suggg101	Suggs George
suhrg101	Suhr Gus
sukec101	Sukeforth Clyde
sukle101	Sukla Ed
sulag101	Sularz Guy
sulie101	Sulik Ernie
sullu101	Sullivan 
sulla101	Sullivan Andy
sullb104	Sullivan Bill
sullb101	Sullivan Bill
sullb102	Sullivan Billy
sullb103	Sullivan Billy
sullc101	Sullivan Charlie
sullc102	Sullivan Chub
sullc001	Sullivan Cory
sulld103	Sullivan Dan
sulld901	Sullivan Dave
sulld102	Sullivan Denny
sulld101	Sullivan Denny
sullf102	Sullivan Fleury
sullf101	Sullivan Frank
sullh102	Sullivan Harry
sullh101	Sullivan Haywood
sullj110	Sullivan Jackie
sullj901	Sullivan Jerry
sullj109	Sullivan Jim
sullj108	Sullivan Jim
sullj101	Sullivan Joe
sullj102	Sullivan Joe
sullj107	Sullivan John
sullj106	Sullivan John
sullj105	Sullivan John
sullj104	Sullivan John
sullj103	Sullivan John
sulll101	Sullivan Lefty
sullm001	Sullivan Marc
sullm103	Sullivan Marty
sullm102	Sullivan Mike
sullm101	Sullivan Mike
sullp101	Sullivan Pat
sullp801	Sullivan Pat
sullr101	Sullivan Russ
sulls001	Sullivan Scott
sulls101	Sullivan Sleeper
sulls102	Sullivan Suter
sullt101	Sullivan Ted
sullt104	Sullivan Tom
sullt103	Sullivan Tom
sullt102	Sullivan Tom
sullw101	Sullivan William
summh101	Summa Homer
summb901	Summers Bill
summc001	Summers Champ
summe101	Summers Ed
summk101	Summers Kid
sumnc101	Sumner Carl
summj901	Sumner James
sunda101	Sunday Art
sundb101	Sunday Billy
sundj001	Sundberg Jim
sundg101	Sundin Gordie
sunds101	Sundra Steve
sunkt101	Sunkel Tom
suppj001	Suppan Jeff
suppw901	Supple Bill
surhb001	Surhoff B.J.
surhr001	Surhoff Rich
surke001	Surkamp Eric
surkm101	Surkont Max
susaa001	Susac Andrew
suscg102	Susce George
suscg101	Susce George
susds001	Susdorf Steve
suskp101	Susko Pete
sutcb101	Sutcliffe Butch
sutcr001	Sutcliffe Rick
sutcs101	Sutcliffe Sy
suteh101	Suter Harry
suthd102	Sutherland Darrell
suthd101	Sutherland Dizzy
suthg101	Sutherland Gary
suthl101	Sutherland Leo
suths101	Sutherland Suds
sutkg001	Sutko Glenn
suttb001	Sutter Bruce
suttj102	Sutthoff Jack
suttd001	Sutton Don
suttd002	Sutton Drew
sutte101	Sutton Ezra
suttj101	Sutton John
suttl001	Sutton Larry
suzui001	Suzuki Ichiro
suzuk001	Suzuki Kurt
suzum001	Suzuki Mac
sveud001	Sveum Dale
swach101	Swacina Harry
swagb001	Swaggerty Bill
swaic101	Swaim Cy
swana101	Swan Andy
swanc001	Swan Craig
swand101	Swan Harry
swanr001	Swan Russ
swanm101	Swandell Marty
swanp101	Swander Pinky
swanp001	Swann Pedro
swanb101	Swanson Bill
swane101	Swanson Evar
swank101	Swanson Karl
swanr101	Swanson Red
swans101	Swanson Stan
swabb101	Swarback Bill
sware101	Swartwood Ed
swarb101	Swartz Bud
swarm101	Swartz Monty
sward001	Swartzbaugh Dave
swarp101	Swartzel Park
swara001	Swarzak Anthony
sweac101	Sweasy Charlie
sweeb103	Sweeney Bill
sweeb102	Sweeney Bill
sweeb101	Sweeney Bill
sweeb001	Sweeney Brian
sweeb104	Sweeney Buck
sweec101	Sweeney Charlie
sweed101	Sweeney Dan
sweed001	Sweeney Darnell
sweeg901	Sweeney George
sweeh101	Sweeney Harry
sweej102	Sweeney Jeff
sweej101	Sweeney Jerry
sweem001	Sweeney Mark
sweem002	Sweeney Mike
sweej901	Sweeney Monroe
sweep101	Sweeney Pete
sweer102	Sweeney Rooney
sweer001	Sweeney Ryan
sweer101	Sweet Rick
sweel101	Sweetland Les
sweih101	Sweigert 
swenc901	Swenson Charles
swena101	Swentor Augie
swets101	Swetonic Steve
swetp101	Swett Pop
swifb101	Swift Bill
swifb001	Swift Bill
swifb102	Swift Bob
swigo101	Swigart Oad
swiga101	Swigler Ad
swihb001	Swihart Blake
swing001	Swindell Greg
swinj101	Swindell Josh
swinc101	Swindells Charlie
swinr001	Swindle R.J.
swinp001	Swingle Paul
swisn001	Swisher Nick
swiss101	Swisher Steve
switj001	Switzer Jon
swobr101	Swoboda Ron
sworl101	Swormstedt Len
sykeb101	Sykes Bob
sylvf901	Sylvester Frank
sylvl101	Sylvester Lou
syndn001	Syndergaard Noah
szczm001	Szczur Matt
szekj101	Szekely Joe
szotk101	Szotkiewicz Ken
szumj001	Szuminski Jason
tabaf901	Tabacchi Frank
tabaj001	Tabaka Jeff
tabaj002	Tabata Jose
tabbj101	Tabb Jerry
tabej101	Taber John
tabel101	Taber Lefty
tablp001	Tabler Pat
tabog001	Tabor Greg
taboj101	Tabor Jim
tackj001	Tackett Jeff
tadak001	Tadano Kazuhito
taffj101	Taff John
tagus001	Taguchi So
taitd101	Taitt Doug
takah001	Takahashi Hisanori
takak001	Takahashi Ken
takas001	Takatsu Shingo
talbb101	Talbot Bob
talbf101	Talbot Fred
talbu901	Talbot John
talbm001	Talbot Mitch
talcr101	Talcott Roy
tallb001	Tallet Brian
taltt101	Talton Tim
tam-j001	Tam Jeff
tamaj101	Tamargo John
tamuv101	Tamulis Vito
tanak001	Tanaka Kensuke
tanam001	Tanaka Masahiro
tanaf001	Tanana Frank
tankd001	Tankersley Dennis
tankl101	Tankersley Leo
tankt001	Tankersley Taylor
tannj101	Tannehill Jesse
tannl101	Tannehill Lee
tannb001	Tanner Bruce
tannc101	Tanner Chuck
tapak001	Tapani Kevin
tappw101	Tappan Walter
tappe101	Tappe El
tappt101	Tappe Ted
tarat001	Tarasco Tony
tarba101	Tarbert Arlie
tartd001	Tartabull Danny
tartj101	Tartabull Jose
tartt001	Tartamella Travis
tarvl001	Tarver La Schelle
tasbw101	Tasby Willie
tascj001	Taschner Jack
tataj001	Tata Jordan
tatat901	Tata Terry
tatea101	Tate Al
tateb101	Tate Bennie
tateh101	Tate Hughie
tatel101	Tate Lee
tatep101	Tate Pop
tater101	Tate Randy
tates001	Tate Stu
tatew901	Tate William
tatey001	Tateyama Yoshinori
tatif001	Tatis Fernando
tatir001	Tatis Ramon
tatuc001	Tatum Craig
tatuj101	Tatum Jarvis
tatuj001	Tatum Jim
tatuk101	Tatum Ken
tatut101	Tatum Tommy
taubt001	Taubenheim Ty
taube001	Taubensee Ed
taubf101	Tauby Fred
tausw101	Tauscher Walt
tausd101	Taussig Don
tavaj002	Tavarez Jesus
tavaj001	Tavarez Julian
tavej101	Tavener Jackie
tavea101	Taveras Alex
tavef101	Taveras Frank
taveo001	Taveras Oscar
tavew001	Taveras Willy
tayla001	Taylor Aaron
tayla002	Taylor Andrew
tayla101	Taylor Arlas
taylb107	Taylor Ben
taylb106	Taylor Ben
taylb102	Taylor Bill
taylb103	Taylor Billy
taylb104	Taylor Billy
taylb001	Taylor Billy
taylb105	Taylor Bob
taylb101	Taylor Bruce
taylc102	Taylor Carl
taylc103	Taylor Chink
taylc001	Taylor Chris
taylc101	Taylor Chuck
tayld101	Taylor Danny
tayld002	Taylor Dorn
tayld102	Taylor Dummy
tayld001	Taylor Dwight
tayle102	Taylor Ed
tayle101	Taylor Ed
taylf101	Taylor Fred
taylg102	Taylor Gary
taylg801	Taylor George
taylg001	Taylor Graham
taylh104	Taylor Harry
taylh103	Taylor Harry
taylh101	Taylor Harry
taylh105	Taylor Harry
taylh102	Taylor Hawk
taylj102	Taylor Jack
taylj101	Taylor Jack
taylj103	Taylor Joe
taylj901	Taylor Joe Bob
taylk001	Taylor Kerry
tayll101	Taylor Leo
tayll102	Taylor Live
taylm001	Taylor Michael
taylm002	Taylor Michael
taylp101	Taylor Pete
taylr001	Taylor Reggie
taylr101	Taylor Ron
tayls102	Taylor Sammy
tayls001	Taylor Scott
tayls002	Taylor Scott
taylt001	Taylor Terry
taylt102	Taylor Tommy
taylt101	Taylor Tony
taylw001	Taylor Wade
taylw901	Taylor Walter
taylw101	Taylor Wiley
taylz102	Taylor Z.H.
taylz101	Taylor Zack
tazaj001	Tazawa Junichi
teacb101	Teachout Bud
teafe001	Teaford Everett
teagt001	Teagarden Taylor
teahm001	Teahen Mark
tebbb101	Tebbetts Birdie
tebeg101	Tebeau George
tebep101	Tebeau Patsy
tebep102	Tebeau Pussy
tedra101	Tedrow Al
teedd101	Teed Dick
tehej001	Teheran Julio
teixm001	Teixeira Mark
tejam001	Tejada Miguel
tejar001	Tejada Ruben
tejaw001	Tejada Wilfredo
tejer001	Tejeda Rob
tejem001	Tejera Michael
tekob001	Tekotte Blake
tekuk001	Tekulve Kent
telea001	Telemaco Amaury
telfa001	Telford Anthony
telft901	Telford Tom
telgd001	Telgheder Dave
telit001	Telis Tomas
tellt001	Tellmann Tom
tempj101	Temple Johnny
tempc101	Templeton Chuck
tempg001	Templeton Garry
tenag101	Tenace Gene
tenej101	Tener John
tennj101	Tennant Jim
tennt101	Tennant Tom
tennf101	Tenney Fred
tennf102	Tenney Fred
tepef101	Tepedino Frank
teper001	Tepera Ryan
tepen001	Tepesch Nick
tepsj101	Tepsic Joe
terdj001	Terdoslavich Joey
terlb101	Terlecki Bob
terlg101	Terlecky Greg
terlr901	Terlop Russ
terpj101	Terpko Jeff
terrj101	Terrell Jerry
terrt101	Terrell Tom
terrw001	Terrell Walt
terrl001	Terrero Luis
terra101	Terry Adonis
terrb101	Terry Bill
terrj102	Terry John
terrr101	Terry Ralph
terrs001	Terry Scott
terru101	Terry Wallace
terry101	Terry Yank
terrz101	Terry Zeb
terwd101	Terwilliger Dick
terww101	Terwilliger Wayne
tesca101	Tesch Al
tesrj101	Tesreau Jeff
tessj001	Tessmer Jay
testn101	Testa Nick
tettd101	Tettelbach Dick
tettm001	Tettleton Mickey
teuft001	Teufel Tim
teutn001	Teut Nate
tewkb001	Tewksbury Bob
texek001	Texeira Kanekoa
textg101	Textor George
thacm101	Thacker Moe
thaka101	Thake Al
thame001	Thames Eric
thamm001	Thames Marcus
thatg101	Thatcher Grant
thatj001	Thatcher Joe
thayd001	Thayer Dale
thayg101	Thayer Greg
theit901	Theilander Ted
theij101	Theis Jack
theid101	Theiss Duane
theor101	Theobald Ron
theog101	Theodore George
therr001	Theriot Ryan
thesj101	Thesenga Jug
thevt101	Thevenow Tommy
thieb101	Thiel Bert
thiec001	Thielbar Caleb
thieh101	Thielman Henry
thiej102	Thielman Jake
thied101	Thies Dave
thiej101	Thies Jake
thigb001	Thigpen Bobby
thigc001	Thigpen Curtis
thobj001	Thobe J.J.
thobt001	Thobe Tom
thoed101	Thoenen Dick
tholj001	Thole Josh
thoma001	Thomas Andres
thomb101	Thomas Bill
thomb104	Thomas Blaine
thomb001	Thomas Brad
thomb102	Thomas Bud
thomb103	Thomas Bud
thomc102	Thomas Carl
thomc001	Thomas Charles
thomc101	Thomas Claude
thomc002	Thomas Clete
thomd101	Thomas Dan
thomd001	Thomas Derrel
thomf105	Thomas Fay
thomf103	Thomas Frank
thomf001	Thomas Frank
thomf801	Thomas Fred
thomf102	Thomas Fred
thomf104	Thomas Frosty
thomg102	Thomas George
thomg001	Thomas Gorman
thomh102	Thomas Herb
thomi001	Thomas Ian
thomi101	Thomas Ira
thomj006	Thomas Justin
thomk101	Thomas Kite
thoml001	Thomas Larry
thoml103	Thomas Lee
thoml104	Thomas Lefty
thoml102	Thomas Leo
thomm003	Thomas Mike
thomm101	Thomas Myles
thomp101	Thomas Pinch
thomr103	Thomas Ray
thomr102	Thomas Red
thomr101	Thomas Roy
thomr001	Thomas Roy
thoms102	Thomas Stan
thomt102	Thomas Tom
thomt103	Thomas Tommy
thomv101	Thomas Valmy
thomw101	Thomas Walt
thoma101	Thomason Art
thome101	Thomason Erskine
thomg101	Thomasson Gary
thomj002	Thome Jim
thomu101	Thompson 
thoma003	Thompson Aaron
thoma103	Thompson Andrew
thoma801	Thompson Andrew
thoma002	Thompson Andy
thoma102	Thompson Art
thomb106	Thompson Bobby
thomb002	Thompson Brad
thomd103	Thompson Danny
thomd003	Thompson Daryl
thomd002	Thompson Derek
thomd102	Thompson Don
thomf109	Thompson Forrest
thomf107	Thompson Frank
thomf106	Thompson Fresco
thomf101	Thompson Fuller
thomg103	Thompson Gus
thomh103	Thompson Hank
thomh104	Thompson Harry
thomh101	Thompson Homer
thomj001	Thompson Jason
thomj004	Thompson Jason
thomj101	Thompson Jocko
thomj102	Thompson Junior
thomj003	Thompson Justin
thomk001	Thompson Kevin
thoml101	Thompson Lee
thomm002	Thompson Mark
thomm102	Thompson Mike
thomm901	Thompson Mike
thomm004	Thompson Mike
thomm001	Thompson Milt
thomr901	Thompson R.J.
thomr002	Thompson Rich
thomr005	Thompson Rich
thomr006	Thompson Rich
thomr003	Thompson Robby
thomr004	Thompson Ryan
thoms103	Thompson Sam
thoms001	Thompson Scot
thoms101	Thompson Shag
thomt001	Thompson Taylor
thomt106	Thompson Tim
thomt104	Thompson Tommy
thomt105	Thompson Tommy
thomt002	Thompson Trayce
thomt101	Thompson Tug
thomw102	Thompson Will
thomb105	Thomson Bobby
thomj005	Thomson John
thomr801	Thomson Rob
thond001	Thon Dickie
thonj101	Thoney Jack
thorh101	Thormahlen Hank
thors001	Thorman Scott
thorp101	Thormodsgard Paul
thort001	Thornburg Tyler
thora001	Thornton Andre
thorj102	Thornton John
thorl001	Thornton Lou
thorm001	Thornton Matt
thoro101	Thornton Otis
thorw101	Thornton Walter
thorb102	Thorpe Bob
thorb101	Thorpe Bob
thorj101	Thorpe Jim
thrab101	Thrasher Buck
three001	Threets Erick
throf101	Throneberry Faye
throm101	Throneberry Marv
throg101	Throop George
thuml101	Thuman Lou
thurb101	Thurman Bob
thurc001	Thurman Corey
thurg001	Thurman Gary
thurm002	Thurman Mike
thurm001	Thurmond Mark
thurj001	Thurston Joseph
thurs101	Thurston Sloppy
tianl101	Tiant Luis
tibbj001	Tibbs Jay
ticht901	Tichenor Todd
tidrd001	Tidrow Dick
tiefb101	Tiefenauer Bobby
tiefv101	Tiefenthaler Verle
tieme101	Tiemeyer Eddie
tierm101	Tiernan Mike
tierb101	Tierney Bill
tierc101	Tierney Cotton
tietl101	Tietje Les
tifft001	Tiffee Terry
tiftr101	Tift Ray
tighe901	Tighe Ed
tighj801	Tighe Jack
tildo901	Tilden Otis
tillt101	Tillatson Thad
tillc901	Tiller Chris
tillj102	Tilley John
tillb101	Tillman Bob
tillc001	Tillman Chris
tillh901	Tillman Hank
tillj101	Tillman Johnny
tillr001	Tillman Rusty
timbg101	Timberlake Gary
timbu901	Timblin 
timlm001	Timlin Mike
timmt101	Timmermann Tom
timmo001	Timmons Ozzie
timmt901	Timmons Tim
timpc001	Timpner Clay
tincb101	Tincup Ben
tindu901	Tindill Charles
tingr001	Tingley Ron
tinkj101	Tinker Joe
tinnu901	Tinney 
tinnb101	Tinning Bud
tinsl001	Tinsley Lee
tippj101	Tipper Jim
